RegionName	City	State	CountyName	2008-06	2008-07	2008-08	2008-09	2008-10	2008-11	2008-12	2009-01	2009-02	2009-03	2009-04	2009-05	2009-06	2009-07	2009-08	2009-09	2009-10	2009-11	2009-12	2010-01	2010-02	2010-03	2010-04	2010-05	2010-06	2010-07	2010-08	2010-09	2010-10	2010-11	2010-12	2011-01	2011-02	2011-03	2011-04	2011-05	2011-06	2011-07	2011-08	2011-09	2011-10	2011-11	2011-12	2012-01	2012-02	2012-03	2012-04	2012-05	2012-06	2012-07	2012-08	2012-09	2012-10	2012-11	2012-12	2013-01	2013-02	2013-03	2013-04	2013-05	2013-06	2013-07	2013-08	2013-09	2013-10	2013-11	2013-12	2014-01	2014-02	2014-03	2014-04	2014-05	2014-06	2014-07	2014-08	2014-09	2014-10	2014-11	2014-12	2015-01	2015-02	2015-03	2015-04	2015-05	2015-06	2015-07
8551	East Amwell Township	NJ	Hunterdon	475600	474400	472500	467800	463500	462600	463200	461900	458700	455900	453900	452200	449600	446400	444200	444100	444300	444500	445800	447400	448800	449600	449300	447400	445200	443500	443600	443600	442100	440100	439000	437600	435800	433200	429200	426100	425300	425100	423200	420300	418600	416700	414500	414000	415600	416000	414100	412100	411800	411700	411900	413200	413300	412200	410700	409400	409000	409300	409100	410000	411000	411100	412300	414100	414700	415400	417600	420800	423400	427900	434800	440100	441800	442500	440900	437700	434300	431200	428600	427900	428500	428400	426200	423500	420700	418000
8554	Florence-Roebling	NJ	Burlington	173100	172600	171700	171200	171100	170400	169600	169200	168900	168000	167000	166200	165600	165300	165000	164900	165400	166400	166700	166800	166500	166000	165400	165200	165200	164800	163600	162700	161500	159700	158500	157900	157000	156000	154700	153000	150900	148400	145600	143300	142400	142300	142100	141400	140400	139800	139600	139100	138600	138400	138300	137800	137100	137100	137600	138600	139100	138900	138700	139300	140000	140700	141300	142000	142100	142200	142800	143700	144300	145300	146700	147200	146900	146800	147400	147800	148000	148200	147700	146500	145700	145800	145900	145600	145300	145100
8558	Montgomery Township	NJ	Somerset	694800	690200	686600	682400	678300	674800	672400	671500	670600	668200	664400	661300	659400	659200	658400	656000	655100	656000	656400	657200	658200	657500	656900	657300	656100	652100	648300	645700	644500	643900	643900	643500	641700	637400	632200	628500	627400	629500	633900	637000	637700	637800	638600	638500	636400	635700	636500	636600	635100	632400	627600	624000	620800	618400	617200	617300	617500	618500	619600	622700	627600	630500	630900	634600	643400	649700	648500	645500	646200	653400	668100	683000	691500	695300	697700	698500	698900	698500	698700	700400	703000	702600	696900	690800	686800	683700
8559	Delaware Township	NJ	Hunterdon	428100	427400	423900	417200	413700	412300	412600	416700	422900	427900	431500	432500	430100	426200	423600	422100	419600	417400	418400	420300	419600	418300	419300	422100	423300	422800	423600	424600	423100	420600	418300	415800	414600	412900	407400	400100	395200	392900	390900	388500	385900	383600	379900	376500	375100	374300	373300	371900	369400	365800	363300	362200	362000	362000	362100	362300	362100	361000	359200	359000	361200	363600	363900	364700	367500	370600	373400	376200	378700	382900	387600	390400	393000	395200	395600	395300	394500	392900	391300	390000	390200	390200	388200	385800	382900	379600
8560	Hopewell Township	NJ	Mercer	411700	411300	410300	406600	404700	402300	398500	393700	391000	390300	391700	394400	396700	398800	401500	402900	402100	401300	401300	401900	404500	407500	408000	406500	405200	405600	406800	407100	406100	404200	402500	400700	397500	392500	388500	384800	381000	377500	375000	373300	372200	372500	373500	373300	371200	368200	366500	366000	365900	364800	363700	363800	363400	361700	361800	362800	362100	362000	362800	364200	364700	364200	363400	364800	367600	368100	367300	368400	370600	371600	372500	374600	378600	382100	383200	382800	382500	383300	383900	384200	385000	384800	381900	378900	378000	378100
8562	North Hanover	NJ	Burlington	334400	332300	330600	328000	326300	323700	322100	322300	322600	320800	320400	319400	317100	314300	312700	311400	310000	309400	309500	309700	310300	311500	311300	311600	312500	312700	311100	309100	306700	304200	302300	300600	296900	292300	288600	285200	282900	282500	282400	281700	281000	279600	277500	275200	273200	271400	269900	269800	270400	269800	268300	266800	265500	265200	266000	267400	268200	268300	268000	267600	267700	267700	267400	267400	268100	269900	271200	271500	271800	274000	278600	284700	288600	290200	292600	295700	296900	298200	299200	298100	297900	299800	300400	299500	300300	301500
8609	Trenton	NJ	Mercer	118400	117900	117100	116300	115400	114100	114500	116600	117400	116000	115100	114500	113400	111400	110100	109700	109800	109200	108200	107600	108100	109200	110300	110200	109200	108600	107700	105400	102500	100100	98100	96600	95000	92900	90700	89400	89100	89000	88800	88300	87800	87000	85700	84200	83100	82400	81700	80900	80400	80100	79800	79900	80600	81200	81000	80000	79300	78900	79100	80500	81500	81100	80200	79700	79600	80200	80900	81600	82500	83900	85800	87100	87700	87600	87300	87100	87100	87300	88000	88700	89600	90400	89500	87600	86100	85100
8610	Hamilton Township	NJ	Mercer	204100	202200	200600	198900	196700	194700	194500	195500	196200	195700	195000	194300	193200	192000	191000	190300	190200	190600	191400	192200	193100	194100	194400	194000	193300	192400	191100	189900	188700	187500	185700	183400	180400	177500	175600	174400	172700	170900	169700	168500	167100	165700	164300	163300	162400	161100	159500	158700	158700	158600	158200	157800	157400	156400	155600	155400	155500	155000	154100	153300	153000	151900	149900	148100	148500	150100	151900	152900	153000	153900	156100	158200	159800	162000	164300	166200	166500	165200	163000	161000	160500	160700	159900	158600	157400	156500
8611	Trenton	NJ	Mercer	111300	110100	109000	108600	108500	107900	107400	107500	108100	108600	108500	107500	106400	105800	105600	105600	105300	104900	104300	103700	102900	101900	101700	101600	101300	100400	99300	97900	96400	94500	92800	91600	90300	88400	86200	84600	83900	83600	83400	83200	82900	82300	81400	80500	79600	78700	77900	77600	77700	77500	76800	76200	76200	76300	76000	75900	75800	75300	74900	75300	75600	75000	74600	74300	74000	74000	74400	74700	75000	76400	78400	79200	79800	80700	80400	78800	77600	77100	76600	76700	77900	79400	79900	79500	78400	77100
8618	Trenton	NJ	Mercer	154200	151900	149700	147600	145800	143700	142600	142700	142700	142800	143400	143500	142800	142300	142300	142800	142500	141900	141300	140800	139700	139100	138700	138600	139200	140200	140400	139100	137100	135700	134500	132600	130200	128300	127500	126800	125300	123000	120900	119500	118300	117400	117000	116900	116300	115600	115000	114800	114700	114900	115400	116100	116200	115300	114700	114400	114600	115100	115800	116800	117900	118700	118600	117800	117900	119900	121700	122900	125400	126700	124500	120600	117700	115900	114600	113600	113500	114100	114300	114700	114800	114600	115600	117500	118900	119600
8619	Mercerville	NJ	Mercer	261100	260000	258200	255400	252000	248800	246400	244400	243200	242500	241700	240300	239100	238100	237100	236700	237300	238600	239900	240700	241000	240300	239300	238900	238800	238400	237800	236700	235400	234000	232800	231300	229400	227200	225500	223800	221700	219100	216400	213800	212100	210900	209600	208400	207500	206400	205500	205200	205400	205500	205800	206600	207200	207100	206900	206900	207200	207400	207600	207700	208000	208200	208300	208700	210000	211900	213500	214700	215300	216400	218800	221200	223000	223900	224300	225000	225100	224000	222900	222800	223300	223800	222700	221000	219300	218100
8620	Yardville-Groveville	NJ	Mercer	287800	284100	280000	276600	274900	273500	271600	269300	266900	264600	262300	260800	260600	260800	260500	260400	261100	262700	264800	267100	268800	268900	267000	265100	263800	262700	261000	259500	257700	255400	253100	250700	247700	245100	243400	241500	238900	236100	233900	231800	229000	226500	224900	223800	223300	222900	222400	222000	221800	222000	223400	224800	225300	224700	224900	226000	227900	229300	229400	229000	228500	227500	226100	225000	225000	225400	225300	225400	225400	226900	231500	236600	240000	242700	244000	244800	246000	246400	245200	243600	242500	241700	240300	239200	238500	237700
8628	Ewing	NJ	Mercer	253300	252300	252100	251500	251200	250900	250300	250200	251300	253800	255700	256600	257200	256800	254700	253500	253700	254300	255400	256000	255800	255400	254700	252700	250700	249100	247600	245400	242800	240100	237500	235000	232300	230000	229000	228400	226900	224600	222600	221200	219200	217200	215800	215200	214200	212600	211000	210200	210000	209700	209100	208500	208400	207700	206600	205800	205600	205600	205800	206100	206500	207000	207900	208900	211100	214200	216200	217300	218400	217800	216200	215300	216200	218000	219500	220100	219600	218500	217500	216700	216700	217600	217800	217300	216100	214900
8629	Trenton	NJ	Mercer	148500	147000	146000	144600	142800	140900	140300	140900	141600	141500	141500	141300	140200	139100	138000	136500	135300	135000	134500	133800	133300	132600	131200	129400	128100	127000	125200	123300	122000	120200	117700	115600	114100	112000	109500	107700	106800	105500	104300	103500	102500	101500	101100	100600	99200	97000	94700	93100	92100	91200	90300	89900	89900	89700	89500	89200	89100	89700	91100	92400	93100	92800	92100	90900	90100	90300	90300	90200	90300	91600	94300	97000	98200	98600	99100	99500	99800	99800	100000	99900	100200	100400	99600	98200	97500	97300
8638	Ewing	NJ	Mercer	181700	180200	177400	174700	173200	170700	168400	168200	169300	169500	169400	168600	167700	167700	167400	166300	165400	165000	164000	162800	162600	162600	161400	160000	159400	159100	158500	157400	155600	153800	152900	152400	151000	148300	146100	143700	140500	137800	136200	135300	135400	136600	137800	138000	136500	133800	131000	129100	127500	126000	124900	124400	123400	121900	120900	120300	120000	120100	120000	120200	120900	121400	121200	121200	121500	121800	121700	121900	122200	123400	125700	127900	129100	129800	130400	131400	131900	131500	130300	129000	128500	128900	128800	128400	128400	128600
8648	Lawrence	NJ	Mercer	284000	281200	278900	276800	275000	273100	271800	271500	270800	269700	268800	268500	268600	268800	269000	269900	271200	272000	272600	273700	274700	274600	273800	273200	272400	270400	267800	264800	262200	260200	259500	258600	257500	256500	255900	254300	252800	251800	251200	250300	248900	246900	245400	244100	242300	240500	239100	237900	236900	236500	236000	235700	235600	236100	237100	237600	238000	238300	238500	239300	240100	240100	239600	238700	238900	240400	241400	241800	242700	244600	247600	250700	253600	256000	257500	258400	258300	256800	255100	254200	253500	252500	250600	248700	246800	245400
8690	Mercerville	NJ	Mercer	298800	296800	295000	293500	292700	292400	292000	290800	288700	286500	284600	282900	281500	280300	279200	278300	277600	277300	277600	278700	280100	280400	279400	278400	277700	276600	275000	273500	272400	271200	269800	268100	265700	262900	261400	259800	257100	253900	252100	250400	247800	244800	243300	242500	242100	241500	240400	239300	239600	240600	241400	241600	242000	242300	242900	243600	244000	244100	244700	246000	247000	246900	246100	245500	246600	247700	247800	248200	249000	250100	252300	255300	258200	260300	260600	261100	261700	261600	260600	260000	260100	260200	258500	256200	254100	252700
8691	Robbinsville Township	NJ	Mercer	380000	375600	371700	369000	368100	367400	365800	364200	363000	362000	360900	359600	359200	359200	359800	360500	360000	359200	360100	361700	363000	364800	367200	369300	370100	369500	368100	366200	364700	363800	362800	361800	360200	357300	354300	351800	349300	347600	346700	345300	343200	342000	341700	341200	340100	338100	335900	334600	334300	333700	332500	332000	332200	332800	333500	334700	336700	339600	342500	344300	344900	345500	346300	347200	349700	351600	351600	351800	352400	351400	351500	353700	356500	358000	359000	360000	359600	357500	355300	354000	354000	355000	354600	352800	351400	350800
8701	Lakewood Township	NJ	Ocean	260800	257900	255600	253700	251900	249700	248400	247800	247000	245200	243200	240500	238500	237100	236900	237800	239400	240900	242200	242900	242400	241100	240100	240200	239800	238500	236700	234800	232800	231700	231100	230000	228000	225100	222000	219500	217800	216400	215200	214700	214400	214300	215200	216900	218300	219400	220500	221800	223600	225800	227800	229700	231500	232700	233100	233100	233500	233500	232700	232200	233200	234900	236600	237500	238200	238800	239000	238900	238900	241300	246700	251600	253600	254800	254900	254700	254700	254800	254500	254400	255900	258400	259300	259100	260000	261300
8721	Berkeley	NJ	Ocean	284200	282500	280600	278900	276900	273900	271500	270700	270400	269300	267600	265500	264400	264400	264600	264800	265300	265500	265200	264900	264700	263700	261800	259800	258000	256500	254600	252300	250300	249000	247400	245300	243800	242700	240800	238300	235500	232800	231000	230000	228900	227700	226800	225900	224900	224100	223900	223600	223200	222400	222000	221700	221600	222000	222600	222700	222400	221400	219900	219300	220000	220600	220900	221100	222100	223500	225100	225900	225200	226300	231500	237500	240800	242600	243000	243300	243500	242900	241900	241100	240700	240500	239200	237500	236900	236900
8722	Beachwood	NJ	Ocean	251000	248700	246800	245700	245000	243500	241700	240400	238900	236600	234200	232100	231000	230600	230100	229200	228500	228500	229300	229300	228800	227800	226900	226600	226500	226000	225400	224500	223400	222700	221700	220000	218100	216300	213900	211500	209900	208200	206000	204200	202900	201700	201100	201200	201000	200600	200800	201300	201100	200500	199600	198500	197400	196100	195200	195600	197200	198300	198400	199100	200900	202600	203500	204600	205600	206400	207200	207800	207700	208900	211500	212900	212500	212800	214800	216600	217300	217700	218500	219400	220100	220500	220200	219700	219700	219800
8723	Brick	NJ	Ocean	285000	281900	278700	275700	272900	269900	268100	268200	268200	266700	264600	262700	261900	261700	261500	261400	261300	261300	261000	260700	259900	257800	255300	254000	253600	253300	252600	251800	250500	249200	247800	245800	243800	242200	240200	237400	235000	232900	231100	229500	228800	228500	228000	226900	225600	224400	223500	222600	222100	221500	220900	220200	220200	220700	221600	222600	222900	222800	222400	222300	222500	222600	223000	223700	224500	225500	226100	226100	226100	228700	234000	239300	242300	244100	245100	246200	246400	245800	245200	244900	245400	246000	245700	244500	243600	243000
8724	Brick	NJ	Ocean	281100	278500	275900	273800	272200	270100	268900	269300	269500	268100	266600	265000	263600	262500	261600	260900	260600	260200	259900	259800	259100	257600	255900	255100	254800	254500	253900	252900	251000	249300	248100	246400	244400	242500	240000	237500	235600	233900	232000	230200	228800	227600	226500	225600	225000	224600	224300	223500	222500	221400	220800	220400	220300	220300	220600	220600	220700	220900	220800	220300	220500	221100	222100	223400	225000	226600	227600	227800	227400	228400	232100	236700	239500	240900	241700	242400	243000	243400	243300	243100	243400	243900	243200	241900	241200	241300
8730	Brielle	NJ	Monmouth	692300	692900	696200	699000	701400	698600	694300	689200	686200	681600	675500	669900	667900	667000	665500	659000	648900	643500	642900	643000	643600	642600	639700	638500	638100	639600	643200	645200	645900	645300	644500	644800	640500	632600	627900	625600	620700	613500	601500	588100	575800	568000	564000	562900	562100	560000	556100	552300	551300	551400	551200	552500	556200	560100	561200	560200	560600	563700	566900	571200	575000	575500	573700	575700	580400	586300	592200	597300	598500	603300	612200	619300	622600	624200	626800	631900	636400	635800	633000	632100	635800	639800	640300	636500	632500	629500
8731	Lacey	NJ	Ocean	269700	267700	265100	263100	261400	258900	256700	255300	254300	253300	252300	251300	250800	250200	249000	247800	247200	246900	247100	248100	248900	248200	246400	244600	242600	240800	239300	237900	236100	234700	233700	232300	231100	230000	228000	226300	226200	226400	225900	224700	223600	222700	221700	220900	220700	220700	220300	219000	217700	216600	215500	214300	214000	214500	215300	215700	215700	215700	216100	216700	217800	218800	219900	221800	224000	225200	226400	227900	228300	229500	232900	236800	239300	240400	240900	241300	241600	241400	241000	239900	238300	236600	234900	232600	229500	226600
8732	Island Heights	NJ	Ocean	370500	369700	367900	364300	359600	356200	356800	358100	357200	354500	353100	352300	350400	347800	346300	346100	346800	347400	347200	348200	348700	346800	344700	344900	346000	346600	345300	340700	335700	333900	333900	333000	331200	329500	328400	326800	324400	322200	320400	320000	319400	316900	314100	314400	316800	319700	321000	320700	318800	316000	315100	315300	315700	315200	312300	307900	304500	301800	299900	300300	302700	304700	305100	306100	307000	307300	309300	311600	311700	313200	317400	322800	329100	332300	332800	335600	342100	345800	343600	336800	330600	326500	323100	319000	316100	315000
8733	Lakehurst	NJ	Ocean	221700	221600	221900	221800	221500	220000	218600	217300	215800	214900	215200	215500	213300	210800	210500	211900	212300	212900	214200	215900	215700	214400	213100	213500	214600	214700	212500	207400	201200	196300	192400	188800	187800	187900	187800	186600	184700	183100	182500	182500	183700	184300	181900	178800	177800	178300	179700	180900	180900	180700	181500	182400	181800	180300	180800	182100	181000	179200	178400	178100	177600	176800	175100	173800	174000	175700	178300	180600	182200	180100	174100	167900	164900	163700	163300	163400	163600	163100	161400	159300	156800	154800	153800	153500	153900	154900
8734	Lacey	NJ	Ocean	316700	314000	311600	309400	307900	305900	304000	303800	304000	301800	299000	297100	295900	295300	295300	295000	294900	295500	296100	296400	296600	295300	293200	291500	290500	289100	287200	285400	284000	282900	282400	282300	281500	279100	275000	271500	269900	268400	266000	264300	263400	262500	261800	261600	261600	261000	259700	258000	256600	254700	253000	252900	254100	255300	256600	257500	257700	258200	259200	260600	263000	266000	268500	269100	268300	267700	268700	268900	267100	268700	275700	283700	288900	291600	292600	293100	293300	292600	291600	290200	288800	287500	285700	282100	276400	271200
8735	Lavallette	NJ	Ocean	621800	617700	614700	611900	606500	600200	598500	600800	605500	609100	610400	609800	609500	609200	608200	605900	602200	596300	591200	592300	596100	595800	592000	590600	589900	587500	583800	578500	572400	569600	571700	572700	570900	566600	562600	556500	549500	543200	540600	540900	541600	540100	538700	535100	529000	525300	527700	533200	539800	544000	546300	547400	547600	546300	542500	536100	528300	519500	510400	500900	491600	484000	477100	472700	471300	469000	464400	461700	460100	463200	468200	470900	471500	472600	471800	471300	473100	475600	476300	475700	476900	479500	480400	479600	478700	478100
8736	Manasquan	NJ	Monmouth	562500	556200	550000	547700	548900	547800	548800	554000	556900	553100	548500	544300	540400	538800	540800	542600	540700	536200	531500	528300	527100	526900	526100	525500	525400	525500	525400	524400	521800	518800	516000	514300	513900	513300	510900	506000	501100	497600	494700	492400	491400	490500	489800	488900	488000	486300	483300	481200	481100	482000	483500	484800	484300	484100	483500	480500	477000	476200	475000	473800	473400	472000	468400	466800	469900	475800	481500	485900	490800	497500	506700	515700	521400	524800	526800	528100	529600	532200	533400	534500	536200	538200	539800	540800	542300	544000
8738	Mantoloking	NJ	Ocean	1187400	1178900	1170600	1165600	1161500	1158900	1157600	1156300	1150600	1142000	1140400	1144100	1148400	1154500	1163800	1171400	1170200	1163200	1157300	1153000	1149600	1153700	1161900	1167700	1169300	1165900	1157100	1148300	1143100	1139400	1139100	1136400	1128000	1115500	1105100	1096500	1088600	1079300	1074000	1071300	1067300	1061600	1055200	1051900	1051700	1050500	1049800	1049100	1045500	1044900	1047100	1047900	1047300	1045900	1042800	1040200	1042100	1044600	1041200	1032600	1027700	1026100	1022500	1014900	1008500	1006700	1006400	1003300	995200	981300	962600	950200	946000	943900	940900	940400	941100	942500	940700	941700	950700	966400	977400	981000	982200	985400
8740	Ocean Gate	NJ	Ocean	241200	243600	244500	243400	241100	237800	236300	236000	234200	231300	229700	228900	228000	227100	227000	228000	229200	229200	227900	226600	226300	225700	224800	225800	227200	227200	225200	222100	218800	216400	214200	211300	210200	210400	210000	209000	208400	205500	203100	202400	201400	199300	197400	197200	197400	197400	196600	195400	194400	193700	192600	191200	190000	190100	191100	192100	191900	191000	190500	190400	190400	191400	193400	195300	197400	198700	198100	196700	197100	198800	200400	201200	201400	200900	199700	198800	199200	200500	201300	201100	199400	196800	194200	191600	190100	189700
8741	Pine Beach	NJ	Ocean	305600	304300	302800	300600	298200	295900	293500	290600	287600	283900	280400	277600	275900	274500	274800	275400	275000	273800	273600	275200	276100	275200	274100	274700	276000	277400	276300	274000	272600	272500	271900	270500	269400	268300	265500	262100	258900	256300	255400	256300	256100	253200	249100	246500	244700	242800	241400	240800	240600	240500	240600	240400	241100	243000	244800	245700	246600	246900	246500	246200	245600	245000	244700	243600	243200	244300	246100	247100	246700	247400	250000	252100	252700	253300	254000	254300	253000	250800	249600	249200	249700	250900	251700	251500	251900	252700
8742	Point Pleasant	NJ	Ocean	431400	427000	423800	421800	419900	416300	416100	421600	425900	425900	425500	425100	423700	423200	421900	419300	416200	414800	414500	414900	414900	414400	414800	416100	416400	414300	411100	406900	402600	399900	398300	395600	393000	391000	388100	384700	383600	383200	381700	379300	376700	373200	370000	367700	366800	366800	366000	363500	361200	360200	360700	362500	364500	366100	367600	368300	367500	366500	366300	367200	368200	369400	370200	370500	371100	372800	374000	373700	372400	372000	373000	374400	374600	373900	373500	374300	375500	376200	375000	372900	371700	370900	369500	368700	369100	369800
8750	Sea Girt	NJ	Monmouth	608900	596800	586100	580800	576200	568600	570200	586300	601500	601500	596500	592400	590100	589200	591000	593000	593300	594400	594400	591100	589300	589200	585300	580500	580200	580600	578400	578000	581300	584100	584800	583500	580900	577300	574500	573100	574300	573300	572900	576400	580000	579900	578700	577200	573300	568900	566200	565500	564900	564800	564200	561000	559100	558200	553700	547600	545700	547400	548400	550300	555400	561400	565400	566400	566400	571000	580800	586700	585700	596800	621400	639900	641700	644100	646800	647300	647100	650300	651000	649000	652000	655600	655600	655500	658100	658700
8751	Dover Beaches South	NJ	Ocean	377900	375500	372800	370600	369700	368700	368000	368100	368900	369600	370200	369000	366800	366100	365500	363900	362200	360600	358200	356100	354300	352700	352200	352400	352700	353900	356000	357100	356000	353900	352800	351500	348600	344300	340600	337600	333900	330000	327100	324700	321300	318100	315200	311800	308500	307500	308800	309900	309400	309700	311400	312900	313800	316000	318400	319900	319200	316800	314800	315100	315900	315400	311900	306400	300900	294800	289500	287100	287300	284600	276400	266400	260100	255700	253200	252600	252800	252600	252300	252400	253300	254500	255200	256000	258000	260200
8752	Seaside Park	NJ	Ocean	513100	513400	513500	513100	512600	511100	511000	513800	518900	522600	524200	524400	523600	521200	519400	519200	519400	520500	523300	526700	527200	522900	517300	512100	507200	502600	499700	497100	493800	490000	486600	483600	481400	478700	476200	475400	475100	471900	467800	466100	467200	467500	467300	467400	467200	466700	467900	469700	471000	471500	472000	472700	472200	470800	469900	469100	468700	468300	466300	463100	461000	458200	454100	451100	449500	446300	442600	439100	435500	436200	440200	443000	443800	446400	448200	447500	446100	446300	445500	443100	439900	436100	433300	432600	432300	431500
8753	Toms River	NJ	Ocean	298800	296900	294500	291900	290000	287500	285200	284300	284300	283200	281200	279000	277700	277500	278100	278600	278700	278700	278900	279300	279000	277400	275200	273700	272600	271900	271400	270700	269400	268200	267200	265600	263600	261700	259500	257000	254800	252500	250000	247700	245600	243500	241800	240500	239600	239300	239500	239600	239200	238800	238400	238000	237800	238000	238300	238500	238600	239000	239800	241000	241900	242800	244000	245200	246600	247900	249500	250400	250700	250100	249200	248600	248300	247600	247000	246600	246200	245800	245100	244200	243900	244400	244400	243800	243600	243900
8755	Toms River	NJ	Ocean	293900	291400	288900	286500	284800	283000	280500	278800	277800	276200	274100	272200	271200	270800	270700	269900	268300	266800	266400	266400	265600	264300	263100	262500	261300	260300	259400	258900	258400	258100	257300	256000	253400	250300	247500	245000	242700	240400	238000	236200	235000	233900	233000	232800	232900	233200	233600	233500	233200	232700	232200	231700	231600	231600	231700	231900	232200	232600	233900	235800	238100	240400	242600	244800	247400	250000	252000	252700	253200	252900	251500	250400	250800	251100	251300	251400	251200	250900	250800	251000	251500	252700	253500	253200	253000	253100
8757	Holiday City-Berkeley	NJ	Ocean	161100	159300	158000	156700	155000	153100	151400	149600	148000	146400	144700	143200	141900	140700	139300	138100	137200	136600	135800	135600	135900	136100	136200	136400	136200	135200	133700	132100	130400	129400	128800	128300	127600	126500	124800	122900	121300	120100	119100	118200	117100	115900	115000	114300	113500	112700	112500	112700	112900	113000	113200	113300	113300	113400	113800	114400	115500	117100	119000	120900	122700	124200	125600	127700	129900	131500	133000	134000	134200	134600	135700	136700	137600	138000	138200	138800	139900	140500	140600	140300	139900	139600	139200	138500	137700	137200
8758	Ocean Township	NJ	Ocean	305100	303800	301900	301200	301100	299900	298900	298900	299400	298400	296900	294800	293100	292200	292000	292200	293000	294200	295600	296200	294800	292100	290100	289100	288400	287500	286800	285900	284400	282400	280300	279000	278300	276900	273900	271000	268900	267500	266200	264900	263300	262000	260700	259200	258000	256700	255500	254300	253400	253000	253400	254700	256800	258700	260300	261600	262600	263400	263600	262900	262300	261200	258700	255400	253000	252500	253600	254900	254900	255900	258900	264000	269300	273000	274000	275000	276100	275800	274200	272600	271200	270900	271200	270200	267900	266000
8759	Manchester	NJ	Ocean	185200	181500	178300	175800	173600	171800	170800	170400	169200	166800	164300	161800	159200	156200	153400	151200	149500	147800	146500	145500	144300	143400	142800	142300	141700	141700	141400	140200	138600	137300	136100	135300	135000	134600	133100	131300	130000	128900	127600	126000	124100	122300	120500	118900	117700	116800	116200	116100	116300	116300	116200	116200	116500	117000	117600	117900	117600	117200	117300	117500	118200	119300	120800	122700	125000	126900	128500	129300	130100	131400	133000	134600	136300	137200	137100	137400	138500	139600	140300	140600	140400	140500	140200	139300	138200	137500
8801	Clinton Township	NJ	Hunterdon	424400	421600	418600	414700	411500	409600	409300	409500	409300	407700	404500	401400	399400	397900	395700	393500	391900	391100	390400	391300	392800	394100	394700	395200	395900	396600	397100	397000	396800	396200	396900	397400	398100	398300	396700	393200	390000	386700	383800	382200	380700	378000	374500	371800	370700	370500	370400	370300	369900	369200	369300	369700	370000	370300	371000	371300	370900	370000	368700	368600	369500	370600	371500	372700	373800	375300	377700	380300	381500	382300	385500	389600	392000	393000	394400	395700	395800	395000	393700	392700	393200	394300	393500	391300	388600	386200
8802	Bethlehem Township	NJ	Hunterdon	372900	368200	365100	362500	360300	358000	358100	360800	362200	360800	359500	357700	355700	354000	352600	351900	351000	349700	348800	348100	347400	346000	343300	341300	341400	341300	339100	336100	332700	329200	326400	324900	324000	323200	322600	322500	322200	320600	318500	315700	311900	307300	304000	301900	300800	299900	298800	297500	296800	296900	298400	301400	304900	307300	307900	307700	307700	308000	309000	310800	313200	315100	317100	319900	322800	325600	327300	328300	329300	332900	337600	340100	340800	342500	342800	340100	338400	339500	340400	340200	340200	339700	337700	335600	333300	331100
8804	Bloomsbury	NJ	Hunterdon	326500	324100	321800	318900	315900	314100	315400	318300	320000	320200	319700	318500	317000	316000	314600	312500	310900	310400	310400	310900	310400	307100	304000	302600	302300	301400	301000	301000	300500	299000	297400	296800	296400	295100	293400	292400	291700	289700	285600	280400	275400	271200	266700	262800	261100	261300	260900	258300	254500	251300	250000	250100	250100	250200	251500	252000	251100	250600	250900	251600	253500	255600	257400	260000	264500	268700	270900	271800	273200	276200	280600	285500	289600	291800	291500	290100	288700	287700	286600	286400	287300	287700	286100	283800	280400	276900
8805	Bound Brook	NJ	Somerset	312300	309000	305800	302700	299800	297600	295600	294300	294400	294400	293000	290900	289100	287800	287100	287000	286300	285200	284800	284700	283500	282200	281000	279300	277300	275200	272400	269800	268500	268400	268500	268600	268100	267300	267200	267100	265800	264000	262800	261500	260100	258400	256200	253900	251300	247800	244600	243300	243100	241800	239700	238700	237700	236300	235500	235400	234700	234700	237200	241500	245200	249000	252500	255900	259800	264100	266700	267700	268900	268700	266000	261900	259300	257100	255400	253200	250900	248200	246100	244500	243300	242200	240700	238400	236100	234500
8807	Bridgewater	NJ	Somerset	441000	438300	435100	431600	428400	424800	421500	420500	419800	417400	413900	410400	407700	406500	405600	404200	403700	404300	405400	406300	407200	407500	407800	408600	409300	409400	408800	408300	408700	409400	409100	407900	406900	405900	404000	400900	397800	395700	394200	393100	393100	393000	391900	390100	388300	387100	386700	386600	386400	385500	384600	384000	383100	381900	380900	379500	378000	378200	379800	382700	386600	390700	394300	397500	399700	401700	403700	406300	409400	412500	416100	420500	423200	423600	423300	423300	423300	422700	421600	420800	420800	420300	417000	412500	410500	410200
8809	Clinton Township	NJ	Hunterdon	347200	347000	344000	338500	334600	332100	330900	330500	330000	328200	326200	324200	322600	320900	319400	318900	319000	319100	319000	319700	319600	317700	315100	313500	313300	313100	312700	311300	308100	304900	303000	302300	303000	304300	305300	305300	303800	301700	300700	301000	300900	299900	298200	296600	295900	296700	295600	293000	290200	288200	286700	286000	284900	284300	284400	284000	282900	282800	283800	284900	286700	289000	290300	291400	297400	305600	311400	314300	317800	320700	323200	325300	328100	330700	331900	331200	329400	328000	327400	326600	325800	325000	324800	324200	321500	318200
