RegionName	StateName	2008-06	2008-07	2008-08	2008-09	2008-10	2008-11	2008-12	2009-01	2009-02	2009-03	2009-04	2009-05	2009-06	2009-07	2009-08	2009-09	2009-10	2009-11	2009-12	2010-01	2010-02	2010-03	2010-04	2010-05	2010-06	2010-07	2010-08	2010-09	2010-10	2010-11	2010-12	2011-01	2011-02	2011-03	2011-04	2011-05	2011-06	2011-07	2011-08	2011-09	2011-10	2011-11	2011-12	2012-01	2012-02	2012-03	2012-04	2012-05	2012-06	2012-07	2012-08	2012-09	2012-10	2012-11	2012-12	2013-01	2013-02	2013-03	2013-04	2013-05	2013-06	2013-07	2013-08	2013-09	2013-10	2013-11	2013-12	2014-01	2014-02	2014-03	2014-04	2014-05	2014-06	2014-07	2014-08	2014-09	2014-10	2014-11	2014-12	2015-01	2015-02	2015-03	2015-04	2015-05	2015-06	2015-07
6254	CT	1	1	0	0	2	2	2	0	1	0	4	0	2	1	1	3	2	0	3	0	0	0	2	3	4	0	1	0	0	0	2	2	0	1	1	0	1	0	1	1	0	0	1	0	1	3	1	0	3	0	1	1	1	1	2	2	1	0	1	2	0	0	2	4	2	3	0	0	0	3	1	0	1	1	2	1	1	0	0	1	0	3	1	1	2	2
6255	CT	6	3	1	2	3	1	4	1	3	4	2	3	7	7	2	2	7	3	0	2	1	9	0	4	7	1	1	3	3	5	4	4	3	0	4	6	5	4	8	5	2	3	4	6	1	2	5	2	7	1	6	2	4	7	3	2	2	0	2	1	1	4	4	5	2	3	3	1	3	5	5	2	1	4	6	5	7	2	7	4	3	1	2	2	4	2
6256	CT	2	1	1	1	0	1	3	0	0	1	2	0	2	1	4	2	0	2	1	0	0	0	2	0	2	0	3	0	2	1	0	1	0	0	0	1	3	1	0	0	1	1	1	0	0	0	2	0	1	1	1	1	1	1	1	1	0	1	0	2	1	1	0	2	1	2	0	0	3	0	1	0	1	1	4	0	1	2	2	0	0	2	1	1	1	2
6259	CT	4	2	4	2	3	1	3	2	0	1	1	3	2	1	6	3	2	2	4	0	3	4	2	2	6	3	0	1	7	5	2	6	1	0	3	5	2	1	4	0	2	0	2	3	2	3	2	7	3	4	6	5	2	4	1	2	2	5	3	1	1	3	3	3	3	2	2	1	3	2	3	3	4	3	5	1	0	2	6	2	4	1	6	2	4	0
6260	CT	8	6	9	10	8	6	6	7	3	6	8	4	6	5	10	5	5	8	16	4	5	7	12	8	7	7	8	7	5	5	8	2	4	5	2	5	9	12	8	5	7	10	10	5	8	4	7	9	8	5	8	8	3	6	14	4	2	10	7	9	8	7	5	11	9	6	8	9	5	5	10	11	7	12	6	7	11	10	8	1	0	8	12	5	7	3
6268	CT	12	15	12	5	7	0	7	2	1	2	5	7	10	11	9	2	4	5	8	6	4	4	5	5	11	6	7	2	6	4	3	4	4	6	2	4	3	5	9	5	6	4	5	4	2	6	4	11	12	12	8	6	7	6	4	3	5	7	8	4	7	11	7	4	4	6	2	4	2	4	3	7	13	10	10	5	7	3	3	5	2	6	3	3	5	5
6277	CT	9	7	1	4	4	1	4	0	1	5	2	3	4	3	6	1	6	4	3	1	2	3	1	5	2	1	3	2	9	3	2	2	0	3	3	1	2	4	7	6	9	1	3	1	2	2	4	2	3	5	5	3	3	5	2	3	2	3	5	6	5	3	6	1	8	2	4	6	0	0	6	3	5	8	6	10	3	7	8	4	2	2	1	3	9	6
6278	CT	7	3	5	4	3	5	3	2	2	3	4	6	7	6	7	2	3	2	5	2	3	3	8	6	6	2	4	5	0	2	2	5	0	4	3	6	6	4	3	2	1	3	1	3	1	2	2	4	2	7	3	3	1	4	3	2	2	6	5	4	2	4	1	2	0	2	3	1	1	4	3	2	2	5	4	8	6	2	3	1	3	3	1	4	2	2
6279	CT	3	13	6	1	3	3	5	1	0	6	2	2	6	5	7	5	4	5	4	3	1	6	1	9	6	0	1	5	3	5	2	1	0	4	0	3	3	4	4	4	4	3	4	4	3	3	3	6	4	1	6	4	6	6	7	0	3	3	1	0	4	1	4	7	1	4	4	3	0	5	3	2	6	5	4	8	2	1	2	3	3	2	5	4	5	4
6280	CT	5	2	3	3	0	3	3	0	2	0	2	2	4	8	8	4	3	4	3	1	2	7	4	8	2	2	4	2	1	7	2	2	0	3	4	3	6	0	4	1	3	1	3	0	2	0	3	4	2	2	1	2	2	3	6	2	3	1	0	0	0	2	5	3	2	2	2	0	0	0	3	4	7	3	4	3	1	4	0	0	1	1	4	2	5	0
6281	CT	11	12	8	4	7	9	7	4	5	4	3	7	10	11	7	6	8	9	8	1	4	4	9	8	12	9	5	3	9	1	8	6	5	6	4	4	6	6	8	4	8	10	11	2	3	8	8	11	5	6	6	4	9	4	9	12	6	8	7	13	11	12	3	3	10	9	6	6	4	4	4	9	13	9	11	7	5	7	5	8	0	5	7	10	5	3
6282	CT	1	1	0	1	1	1	0	2	2	0	0	2	1	4	0	3	2	2	0	1	1	2	2	0	1	0	1	3	2	1	0	0	0	1	1	0	1	1	1	1	4	1	0	1	3	0	0	1	1	1	0	0	3	0	2	2	1	0	0	3	4	4	1	1	2	5	1	0	0	2	0	2	2	4	1	1	1	1	2	1	1	1	4	1	1	0
6320	CT	22	22	17	21	17	17	11	9	7	12	15	11	25	22	19	19	12	23	19	9	9	8	21	15	29	9	8	6	11	10	15	10	11	14	15	12	14	18	12	17	17	12	15	11	11	13	9	19	13	12	17	9	12	8	13	9	16	9	9	21	14	11	10	14	10	15	14	4	11	11	17	16	16	17	8	14	13	12	6	9	8	8	17	13	26	2
6330	CT	2	1	0	6	4	2	3	0	0	1	2	2	4	2	0	1	3	8	1	2	2	5	3	3	3	2	4	1	0	3	1	2	1	2	1	1	0	2	1	0	0	2	0	1	0	0	1	1	2	0	3	0	1	1	1	0	0	2	1	0	1	3	1	2	2	0	0	2	2	0	3	1	4	3	1	3	2	0	2	1	1	3	1	1	4	4
6331	CT	4	7	4	7	4	3	3	3	0	2	4	4	4	7	3	9	3	5	3	5	2	7	3	4	6	4	5	6	4	9	5	4	4	6	1	2	2	4	13	2	4	5	5	2	2	1	3	3	9	2	8	3	3	2	5	4	4	2	2	1	4	3	2	6	4	3	2	3	1	2	2	1	1	6	6	6	1	4	3	2	8	4	2	2	7	0
6333	CT	13	13	6	9	2	4	3	4	6	5	8	5	8	14	10	4	5	7	5	2	3	6	8	11	5	11	8	8	10	7	6	4	2	8	6	3	10	2	9	9	7	1	5	3	2	3	11	3	6	19	10	3	7	6	1	3	2	7	8	8	7	15	11	8	11	6	7	2	4	5	1	11	9	10	15	9	6	10	6	8	1	5	5	6	7	3
6334	CT	0	1	8	2	0	0	2	1	0	2	2	1	1	4	1	3	1	0	2	1	0	1	0	1	1	1	1	2	0	4	0	1	0	2	4	0	1	1	0	1	1	3	2	2	1	0	2	2	3	1	1	1	2	2	2	1	1	3	1	0	0	1	1	2	3	2	0	0	0	1	7	0	2	1	1	0	2	0	1	3	1	2	1	2	0	1
6335	CT	9	11	3	7	7	3	7	5	2	4	6	8	9	7	7	10	5	8	6	7	0	3	5	5	8	8	6	10	6	7	5	1	6	4	8	5	6	4	6	7	2	5	2	2	8	9	7	8	3	6	8	5	5	4	8	5	4	5	4	6	8	5	11	5	9	10	4	4	3	11	6	8	8	10	5	8	6	5	4	7	5	2	5	7	17	4
6339	CT	6	15	10	5	16	7	8	2	5	8	9	7	10	15	6	14	6	15	5	3	1	5	11	11	8	7	7	8	11	7	10	6	10	6	8	9	7	8	6	8	5	1	5	6	5	7	7	13	8	9	7	12	10	11	10	4	8	10	11	12	13	13	11	8	10	4	9	6	10	8	10	10	13	15	6	7	10	9	13	5	12	4	8	13	14	6
6340	CT	31	28	29	21	20	19	22	17	10	15	21	25	28	27	25	25	30	31	23	11	17	26	24	26	27	20	15	31	15	14	17	12	12	17	16	27	22	14	17	15	22	14	21	12	11	17	24	18	17	25	26	19	23	15	15	13	10	11	21	19	15	19	19	20	18	15	19	15	19	15	18	11	32	26	20	13	22	17	9	9	4	15	21	5	20	9
6351	CT	15	15	15	21	21	15	19	7	11	11	11	11	19	13	20	11	12	14	13	7	8	9	14	21	20	13	17	10	10	13	15	10	8	11	8	7	20	8	11	7	11	6	15	9	8	12	12	18	15	14	12	12	13	17	16	17	11	8	11	8	12	12	9	11	5	9	8	3	8	7	11	7	9	8	10	12	15	20	11	6	5	12	11	8	18	6
6354	CT	6	4	4	7	5	2	4	2	2	7	4	6	5	4	2	2	4	6	5	2	2	8	4	4	10	4	10	2	4	3	4	4	8	5	4	7	6	3	7	7	3	4	4	5	4	3	2	6	8	5	5	1	5	8	3	3	2	6	3	5	3	5	2	3	4	5	3	1	5	2	4	7	6	6	8	3	5	6	7	3	5	1	2	0	9	2
6355	CT	9	11	9	11	14	8	6	7	7	4	9	11	16	11	6	12	11	17	6	6	10	18	9	15	22	11	8	5	11	5	10	4	8	7	7	7	10	11	10	3	4	7	7	11	7	12	9	6	12	9	12	8	11	11	8	8	7	9	10	9	12	22	11	8	13	11	5	10	4	6	7	7	10	7	8	6	12	3	9	5	7	8	12	5	15	8
6357	CT	22	27	25	11	13	12	13	12	4	12	11	20	19	21	22	14	14	16	11	6	5	15	10	15	23	11	13	10	6	14	9	7	7	10	8	9	12	12	15	13	7	7	15	9	9	18	13	18	11	14	17	8	12	18	17	12	4	4	14	22	15	13	19	15	15	21	11	9	8	8	10	17	13	22	24	13	27	20	11	8	5	13	15	7	16	5
6359	CT	1	7	7	4	4	1	2	2	3	1	6	4	2	8	3	7	5	6	7	3	5	1	6	5	6	6	6	3	4	0	5	3	1	3	3	6	6	2	4	3	0	6	4	4	2	2	0	7	4	0	9	3	3	7	0	2	1	1	6	6	6	2	5	6	3	6	4	3	2	5	6	2	3	6	5	2	2	1	4	6	3	4	5	10	4	6
6360	CT	27	35	26	23	25	18	19	25	21	18	21	25	35	33	29	33	30	28	26	17	28	22	26	26	40	75	49	17	16	22	36	15	19	19	26	21	34	18	30	25	25	19	20	19	10	24	15	23	22	17	26	13	23	19	19	24	16	20	16	30	24	25	15	22	24	34	20	19	17	24	14	26	21	23	40	16	24	20	25	8	14	20	18	28	31	12
6365	CT	3	4	7	5	5	3	4	2	0	1	4	4	1	7	4	4	9	4	9	3	2	4	7	10	8	1	0	6	6	4	4	0	0	4	2	4	5	3	5	3	2	4	4	4	1	5	2	2	5	3	5	6	6	4	2	8	3	4	1	7	3	3	7	2	1	6	8	0	1	0	3	5	8	4	4	6	4	2	5	3	2	3	5	4	13	3
6370	CT	7	11	10	5	10	7	14	5	3	1	2	5	7	7	13	4	13	8	8	4	4	6	5	11	9	6	7	3	9	8	3	5	2	4	7	2	3	9	10	4	6	4	2	6	2	3	8	6	7	9	7	3	3	7	5	8	8	10	9	5	4	0	5	5	8	6	6	2	3	2	8	9	8	11	7	6	7	7	7	2	1	8	6	8	12	6
6371	CT	13	15	14	10	16	7	14	4	3	8	8	11	11	17	10	11	10	9	19	2	7	7	10	7	15	11	4	12	9	5	7	7	5	9	8	9	15	13	16	9	14	8	12	11	12	13	17	15	13	16	21	15	13	14	19	16	8	9	11	16	13	18	9	9	12	4	21	7	9	15	16	13	14	16	15	16	16	10	10	7	5	7	8	20	12	4
6374	CT	10	5	6	8	8	10	9	5	6	6	10	7	14	14	14	10	11	9	5	5	9	9	8	12	10	5	7	10	9	11	12	3	4	7	7	9	8	4	8	5	8	10	8	2	9	4	11	7	8	9	11	18	5	12	12	3	4	4	9	10	11	9	9	8	10	2	5	6	10	5	4	11	16	5	17	8	5	6	6	3	7	9	10	4	5	7
6375	CT	3	3	3	6	8	2	8	3	4	1	0	2	4	6	3	4	5	2	2	3	2	2	5	4	4	0	4	4	2	1	0	4	4	5	2	6	4	3	3	9	7	4	4	1	0	2	3	5	4	3	6	5	3	3	1	6	1	3	3	9	5	5	5	5	4	2	3	1	3	2	4	4	3	6	3	6	10	3	5	6	3	2	3	5	8	3
6377	CT	3	1	4	1	3	1	1	1	3	5	5	3	1	4	10	2	6	5	5	1	1	2	3	1	3	3	2	0	0	1	6	4	4	1	0	2	1	1	3	0	2	5	8	2	5	2	2	1	1	4	5	0	3	2	6	2	3	2	7	1	3	4	8	5	2	0	6	3	2	2	3	5	1	2	2	4	4	2	3	3	1	7	6	2	6	0
6378	CT	12	16	5	5	17	5	8	13	6	2	5	6	10	11	13	9	6	1	12	4	5	9	8	12	17	12	11	7	6	9	9	3	2	6	3	5	10	6	6	8	4	7	7	5	3	3	12	8	12	11	10	11	11	13	15	7	4	9	8	8	7	10	9	7	11	9	9	0	0	7	7	6	9	9	6	9	12	11	6	7	2	6	11	7	12	5
6379	CT	8	7	7	6	8	4	9	11	7	1	2	8	4	6	8	7	0	8	4	3	5	5	8	9	12	8	3	6	3	2	4	1	5	3	4	2	3	8	5	4	8	5	5	5	6	6	7	7	9	11	16	8	8	5	5	5	6	7	7	9	5	10	5	1	6	6	3	4	3	0	3	8	4	8	2	4	5	8	7	6	2	7	2	7	5	3
6382	CT	3	9	11	7	8	7	6	4	2	10	13	9	14	5	8	14	11	13	9	5	9	6	8	12	5	9	5	6	5	5	3	6	5	6	4	3	3	6	9	6	3	5	9	2	4	9	7	12	9	7	12	7	6	6	9	6	2	7	2	7	12	1	11	4	14	9	2	8	5	7	6	4	9	7	8	9	14	8	9	8	6	3	6	11	3	0
6384	CT	4	3	2	1	6	1	2	1	0	1	1	2	3	2	4	5	4	1	2	3	0	3	4	1	2	1	4	4	1	2	1	0	2	3	3	1	1	1	2	2	1	0	4	1	0	2	0	2	1	0	4	1	2	2	3	0	1	3	2	2	3	1	2	0	2	2	5	3	0	6	3	4	3	4	1	4	1	5	1	2	0	1	2	1	5	1
6385	CT	30	27	26	15	23	14	21	5	11	18	16	13	24	19	23	21	18	25	11	5	11	17	15	25	29	10	13	12	7	16	12	13	7	10	20	9	12	21	25	17	17	16	20	10	23	18	17	24	14	28	32	15	15	22	24	20	11	8	13	14	19	24	25	21	18	11	11	13	14	11	8	20	28	24	25	24	19	23	18	9	12	14	14	17	21	11
6401	CT	17	11	13	7	19	9	10	4	9	4	12	6	7	12	14	10	10	6	11	4	10	8	15	7	9	8	4	7	10	14	8	6	4	8	6	9	9	9	11	1	4	8	11	8	1	8	11	8	11	12	10	13	6	5	14	6	8	7	5	8	4	14	17	12	16	12	7	6	4	5	12	8	14	13	11	6	12	8	13	4	5	6	11	6	18	10
6403	CT	6	7	3	2	3	11	3	4	9	7	3	12	9	10	6	8	7	7	4	3	5	5	10	7	10	1	8	4	5	1	11	1	1	2	8	1	1	4	8	7	0	6	5	3	2	3	1	2	4	3	6	6	8	5	8	6	5	4	4	7	10	5	5	5	9	11	5	7	5	3	2	5	7	7	6	8	2	5	3	3	2	1	3	5	9	0
6405	CT	51	36	45	35	39	23	23	20	13	17	31	22	32	51	35	42	33	35	24	18	17	27	20	28	41	31	33	32	24	28	34	15	15	13	17	22	23	24	30	27	19	22	19	19	15	19	24	23	32	33	36	20	25	25	34	16	16	26	26	29	36	32	40	30	28	23	31	23	23	19	16	32	28	44	35	31	29	19	27	19	15	21	20	17	37	7
6410	CT	35	35	32	24	25	22	15	20	14	13	14	21	43	48	35	41	31	34	27	21	25	29	32	34	37	26	22	23	30	17	37	19	12	21	20	32	21	37	33	23	15	22	10	11	15	13	25	28	33	37	27	36	26	26	28	14	19	24	45	19	32	36	48	22	31	29	21	14	12	20	23	28	47	48	32	24	23	19	19	16	18	16	24	25	35	22
6412	CT	4	5	3	5	5	2	2	2	1	0	5	2	6	6	5	3	3	5	3	1	2	0	4	7	1	0	1	0	6	0	3	1	1	1	2	7	5	4	1	6	5	5	0	4	2	4	4	4	5	1	4	4	2	2	7	2	3	1	5	4	5	3	2	4	1	0	5	5	2	2	2	5	4	4	5	5	3	4	3	3	2	3	2	5	7	4
6413	CT	21	20	14	15	9	11	10	7	5	13	10	12	19	9	15	12	20	15	14	13	2	16	20	18	14	7	16	10	18	18	12	9	8	12	8	10	19	16	19	13	16	6	13	12	7	14	14	13	11	18	14	16	20	19	21	8	7	6	14	14	21	20	13	12	12	10	10	8	4	5	9	10	18	21	14	14	17	9	16	7	16	10	8	10	22	10
6415	CT	22	25	12	17	15	15	10	8	11	10	11	15	17	26	15	12	10	9	17	9	6	6	13	17	22	12	19	11	13	12	14	10	9	9	13	16	12	14	0	20	15	13	8	1	5	15	19	18	16	18	9	15	12	20	17	13	13	15	12	19	10	15	20	8	16	11	14	5	5	16	11	5	16	23	10	11	16	7	18	8	7	9	14	14	19	5
6416	CT	17	19	25	16	16	14	13	8	6	17	12	12	18	29	20	20	19	10	12	10	10	17	20	14	32	10	12	16	12	15	11	15	9	5	15	15	24	20	21	10	16	19	11	6	18	10	12	17	21	24	18	12	18	19	21	15	11	14	11	25	15	32	14	20	13	16	16	15	12	17	13	15	24	18	22	18	18	8	14	6	11	13	13	17	30	18
6417	CT	2	6	2	2	2	3	1	2	3	5	0	3	6	4	2	4	0	6	2	6	1	3	2	6	5	5	4	1	3	2	4	3	2	6	5	3	4	0	1	2	5	4	7	4	1	2	3	4	10	6	1	3	10	4	8	2	4	3	3	2	4	4	5	8	4	2	4	2	1	3	0	3	5	6	3	7	3	4	4	2	5	0	1	3	4	1
6418	CT	14	13	7	4	16	10	7	7	3	1	9	1	11	11	7	8	15	16	9	7	5	11	13	10	10	9	9	7	3	3	5	8	3	8	9	4	10	8	3	7	4	3	6	5	5	5	10	7	5	9	9	11	6	7	4	6	8	2	5	6	6	9	14	7	15	5	3	3	5	8	11	7	14	9	10	8	7	4	6	6	5	3	7	7	12	0
6419	CT	9	9	6	7	4	3	0	4	3	3	4	4	5	3	4	2	5	1	7	3	2	1	5	2	7	5	3	6	4	3	6	4	4	1	5	9	8	3	3	2	0	8	4	4	2	4	1	5	5	8	8	4	6	5	5	3	3	5	7	8	4	6	6	3	2	2	3	3	3	5	6	4	7	11	9	4	6	5	9	5	0	2	5	9	7	2
6420	CT	5	6	9	8	5	1	1	5	4	1	3	1	9	4	2	3	1	8	2	1	4	6	3	5	3	2	6	3	4	4	4	3	3	3	1	7	3	4	3	3	2	5	5	4	5	6	5	7	10	7	5	8	6	2	7	5	4	3	8	6	8	5	6	2	6	4	5	3	4	3	1	6	3	4	4	5	1	4	3	3	3	3	3	3	4	0
6422	CT	8	9	9	5	10	4	7	0	4	4	6	4	4	12	5	8	6	8	8	3	7	6	9	4	13	6	1	9	7	4	6	6	0	2	1	2	9	4	5	7	6	7	5	4	3	5	4	6	8	10	14	4	10	6	8	8	2	7	2	8	6	5	9	5	8	1	4	6	8	7	3	4	6	10	7	2	3	9	2	3	0	2	4	1	5	4
6423	CT	10	8	5	8	6	5	2	5	6	3	2	7	9	5	13	7	5	6	5	2	2	6	14	8	11	2	5	9	3	1	4	7	2	3	5	9	6	7	6	2	6	8	1	5	5	6	8	7	8	4	4	4	6	2	10	7	5	3	3	14	7	13	7	6	4	4	4	3	3	0	12	9	6	6	8	9	5	4	7	1	6	7	3	5	8	4
6424	CT	26	18	14	19	13	14	16	10	11	16	12	12	16	25	17	19	19	18	13	11	9	18	12	9	17	15	15	16	13	10	12	13	11	12	15	5	11	13	13	13	12	12	10	7	9	14	12	16	18	17	21	12	15	12	11	5	5	9	15	24	14	20	17	8	13	16	13	6	7	15	9	8	9	17	14	15	7	9	12	7	10	17	8	13	17	6
6426	CT	0	2	5	4	5	2	5	2	2	4	4	4	7	1	4	9	5	5	12	3	3	4	6	3	10	3	3	5	3	3	2	2	1	5	6	6	6	4	7	4	4	3	9	3	4	6	7	9	7	3	8	5	4	6	5	2	6	4	6	4	4	2	10	3	5	3	4	6	2	4	4	5	4	6	5	7	5	4	9	6	4	2	4	3	4	1
6437	CT	40	30	34	24	24	23	21	11	19	17	22	30	37	23	29	25	24	24	23	12	17	30	22	22	36	25	33	20	14	25	23	21	15	16	14	21	23	19	22	20	19	20	17	10	12	23	23	31	36	33	33	22	20	29	23	19	20	14	26	27	39	45	28	23	26	27	20	7	18	17	28	36	24	36	35	23	21	9	20	10	6	13	19	20	24	11
6438	CT	1	4	4	3	1	2	2	3	0	3	3	3	3	4	4	3	3	3	5	0	1	6	3	1	2	4	4	1	0	1	0	1	4	3	2	2	3	2	1	1	4	2	1	5	0	0	2	1	1	4	2	1	1	2	3	2	0	3	1	1	2	2	4	3	0	1	6	1	0	7	1	1	4	3	4	3	3	4	1	0	3	0	3	2	3	0
6442	CT	1	2	1	0	2	2	2	1	0	2	2	1	1	2	3	4	3	3	0	0	1	2	2	5	1	1	1	3	3	1	0	2	1	3	2	2	3	2	4	1	0	2	5	0	0	1	2	4	3	2	7	0	0	1	0	2	0	1	1	3	2	2	1	3	2	4	0	0	0	0	1	1	5	3	1	1	1	2	4	1	0	1	1	2	2	2
6443	CT	25	32	22	11	22	3	13	13	7	14	9	23	20	27	19	15	24	15	15	14	20	13	15	21	37	23	19	13	19	13	18	11	15	15	13	18	36	13	21	12	11	16	11	16	9	13	17	28	29	28	32	24	15	14	23	13	14	18	17	19	25	35	37	22	20	13	17	11	5	16	15	22	31	29	16	20	19	22	14	7	11	20	17	21	34	8
6447	CT	7	17	5	7	5	3	8	1	7	3	6	3	3	7	12	8	4	7	7	2	3	2	6	7	8	5	6	9	1	6	7	2	2	1	3	6	5	6	10	10	7	4	5	5	2	8	8	7	6	11	11	5	7	4	8	6	0	6	5	6	5	6	11	4	6	8	5	1	2	3	6	9	11	7	11	4	12	5	8	2	2	4	5	2	14	6
6450	CT	54	38	27	37	36	26	28	20	20	27	30	43	42	47	44	27	50	48	38	32	21	45	38	42	59	24	23	25	30	18	5	19	23	20	31	41	24	26	32	26	27	23	27	22	16	24	32	26	36	37	34	25	36	30	33	34	12	25	30	22	27	31	21	18	30	32	30	15	25	34	16	23	23	44	36	30	14	19	30	10	23	25	22	26	39	35
6451	CT	25	26	25	23	24	15	19	13	11	15	15	20	24	36	28	26	32	35	30	17	11	32	27	22	19	17	12	22	16	8	7	7	8	15	14	18	20	18	14	20	16	17	21	16	15	14	17	16	16	25	21	18	22	20	21	15	22	13	12	10	24	22	29	16	17	23	19	10	5	16	22	24	14	28	21	12	11	15	20	14	16	12	11	19	25	15
6455	CT	8	9	2	4	1	2	4	1	0	1	1	1	1	3	2	2	4	4	5	2	0	4	4	3	0	2	1	3	0	2	1	3	2	1	1	2	2	3	3	2	0	0	1	0	2	2	2	3	5	1	1	4	1	2	3	2	1	2	1	6	0	3	1	2	4	0	1	1	1	0	1	2	6	1	4	5	2	4	3	1	1	5	0	0	5	0
6457	CT	43	43	52	48	34	32	26	20	17	30	23	40	50	54	47	44	60	65	40	27	24	31	36	47	53	30	24	36	31	29	26	23	15	16	12	22	24	28	32	25	18	21	27	15	12	22	26	28	34	39	30	29	23	31	40	30	18	30	27	42	41	32	35	39	33	23	30	28	31	20	29	27	40	44	48	36	37	32	34	17	20	27	32	37	50	34
6460	CT	48	52	37	38	42	25	37	16	24	30	31	27	37	49	41	40	44	38	39	28	30	29	29	32	57	40	24	32	28	25	30	26	17	33	29	22	40	26	43	34	25	18	24	20	17	28	28	32	42	41	41	22	40	25	28	25	20	23	40	35	38	51	43	40	38	45	23	21	16	27	20	39	55	65	57	44	34	38	40	19	28	27	46	35	68	40
6461	CT	12	20	24	19	22	12	7	2	11	13	10	14	41	18	25	16	18	24	16	12	15	13	16	12	22	11	14	12	8	8	8	9	3	8	8	12	20	14	15	16	14	12	14	12	3	10	11	9	9	9	20	12	16	17	17	9	4	17	24	16	18	25	15	13	16	17	18	5	9	6	8	13	19	22	22	15	20	10	22	13	5	7	13	8	15	14
6468	CT	21	24	15	13	13	15	10	7	13	6	17	16	19	30	19	23	18	20	18	10	10	6	8	14	29	13	22	10	16	11	17	15	14	8	14	13	18	15	20	14	15	17	16	12	10	15	16	21	20	23	21	16	29	16	12	22	11	11	23	26	25	24	24	13	17	17	13	8	14	10	12	12	25	31	24	17	8	9	15	10	19	15	15	21	20	14
6469	CT	7	3	5	5	4	3	3	3	1	4	2	4	3	6	2	2	4	5	2	2	1	3	0	6	7	6	2	3	0	5	5	0	1	2	4	9	3	2	3	3	2	3	2	0	3	2	2	0	1	4	5	3	2	4	8	2	6	1	2	3	1	2	6	2	4	3	0	0	1	3	3	1	6	6	4	3	7	3	5	0	1	3	5	8	3	2
6470	CT	23	18	23	10	11	7	4	1	8	19	10	13	8	15	16	15	3	15	19	6	17	17	12	7	20	14	13	20	15	7	9	3	11	4	9	7	16	15	12	13	12	12	14	5	9	12	12	17	20	22	20	11	18	10	9	9	4	9	16	12	17	16	23	12	23	11	10	16	7	12	18	16	27	26	24	21	17	13	19	15	11	13	17	28	22	13
6471	CT	7	12	6	4	7	8	5	5	1	8	9	3	12	5	13	8	7	8	10	2	2	6	6	13	10	5	7	8	6	5	8	2	5	0	3	4	5	6	6	5	8	9	3	3	3	5	7	4	7	8	6	9	8	7	4	6	6	6	8	3	12	10	11	2	4	4	4	0	2	1	4	2	9	7	7	6	7	6	10	6	0	2	4	6	9	8
6472	CT	4	10	3	3	4	3	0	2	0	2	3	7	6	5	5	3	3	6	5	3	2	5	3	1	4	2	5	1	6	3	3	3	3	4	5	5	1	1	6	4	3	3	5	1	2	3	5	6	5	5	12	5	0	1	6	5	3	1	3	5	4	2	3	2	4	2	3	7	1	1	7	3	2	12	5	3	7	3	3	1	4	3	2	3	10	1
6473	CT	35	18	30	22	21	17	20	10	4	12	18	19	21	28	31	15	28	24	13	16	14	21	26	25	27	23	22	9	16	12	21	15	12	10	15	31	32	13	29	13	12	27	21	14	13	11	9	23	19	39	31	22	26	25	29	13	19	13	20	30	24	24	30	21	21	14	18	11	14	18	15	17	15	26	26	26	22	23	12	14	10	15	22	25	35	7
6475	CT	24	15	11	8	14	11	7	5	6	6	11	14	7	17	12	10	19	11	10	4	9	15	9	16	21	17	7	6	9	11	18	4	11	23	16	18	19	17	21	14	10	14	22	13	16	15	18	29	18	18	20	15	21	16	13	8	9	7	16	15	10	20	26	15	23	16	9	8	6	7	14	13	13	18	23	18	23	12	7	9	8	12	12	17	24	15
6477	CT	17	16	13	11	10	10	11	5	5	5	10	9	12	13	11	19	10	13	15	11	5	4	8	7	21	10	14	12	10	5	10	4	8	5	8	6	13	10	6	5	7	8	14	12	7	7	15	6	17	21	23	15	12	15	11	7	7	12	7	10	12	14	19	11	12	9	15	9	6	6	10	11	16	17	16	13	9	13	11	8	7	5	9	9	14	6
6478	CT	20	17	21	14	15	23	13	5	10	11	11	7	10	16	17	7	14	12	14	10	8	7	11	14	16	12	12	10	8	10	9	7	7	12	7	9	13	7	13	11	7	9	12	6	4	4	14	13	15	15	7	9	7	16	14	8	4	9	13	10	12	26	11	16	11	6	9	9	5	10	6	3	7	22	17	13	13	14	10	3	2	8	4	8	16	7
6479	CT	9	12	14	7	11	8	3	4	6	3	5	8	14	19	7	11	16	11	6	7	5	11	10	11	16	10	8	5	13	7	4	5	5	6	6	10	11	12	14	9	7	5	12	3	5	14	7	11	8	8	10	4	18	6	4	7	6	11	10	11	7	11	8	9	16	6	9	6	4	5	7	6	5	14	13	4	8	11	6	4	3	10	8	4	12	7
6480	CT	15	16	8	8	12	5	5	4	5	6	10	8	10	13	10	5	11	4	11	4	4	9	13	10	16	5	8	2	6	9	10	3	6	1	8	5	11	1	16	4	8	15	8	3	2	5	9	13	5	17	15	7	10	9	3	7	3	5	8	12	17	22	7	5	7	8	10	5	3	7	8	10	17	13	6	18	11	8	7	9	3	9	1	9	14	6
6481	CT	1	1	1	0	1	0	0	0	0	1	3	1	1	0	1	0	1	1	2	2	0	0	0	1	0	1	0	0	2	1	1	1	1	0	2	2	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	2	0	0	1	2	0	2	2	0	1	3	2	2	0	1	0	3	0	1	1	1	0	1	1	0	2	1	0	1	2	0	3	0
